service,endpoint,method,status,category,severity,query,path_params,headers,request_body,response_snippet,error,elapsed_ms,ts
gateway,/api/v1/coinbase/products/{product_id},GET,404.0,client_error,info,{},{'product_id': '%C3%82r'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10c81f850>,"{""message"":""NotFound""}",,246.16199999999998,1777606499.314502
gateway,/api/v1/coinbase/products/{product_id},GET,404.0,client_error,info,{},{'product_id': '%C3%A2%0F%C3%87%F1%B5%A3%AE'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10c826050>,"{""message"":""NotFound""}",,328.341,1777606499.904682
gateway,/api/v1/coinbase/products/{product_id},GET,404.0,client_error,info,{},{'product_id': 'N%2A%F0%B9%84%88%C3%AALK%14'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x1083fc1d0>,"{""message"":""NotFound""}",,237.217,1777606500.41082
gateway,/api/v1/coinbase/products/{product_id},GET,404.0,client_error,info,{},{'product_id': 'Q'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x107251890>,"{""message"":""NotFound""}",,258.361,1777606500.933179
gateway,/api/v1/coinbase/products/{product_id},GET,404.0,client_error,info,{},{'product_id': '%27R%C2%AD.%3E%F1%A5%8D%9Ff'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10839edd0>,"{""message"":""NotFound""}",,240.845,1777606501.441922
gateway,/api/v1/coinbase/products/{product_id},GET,404.0,client_error,info,{},{'product_id': '%F2%86%8B%B0lY0x'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb9f410>,"{""message"":""NotFound""}",,374.015,1777606502.081961
gateway,/api/v1/coinbase/products/{product_id},GET,404.0,client_error,info,{},{'product_id': 'U%F1%8B%AB%96%F1%98%AD%9B%C3%A0%C2%93%C2%8B'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb37dd0>,"{""message"":""NotFound""}",,252.59900000000002,1777606502.600808
gateway,/api/v1/coinbase/products/{product_id},GET,404.0,client_error,info,{},{'product_id': '%C3%B5c%C3%9F'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x108436390>,"{""message"":""NotFound""}",,251.81300000000002,1777606503.1239228
gateway,/api/v1/coinbase/products/{product_id},GET,404.0,client_error,info,{},{'product_id': '%C3%B5c%C3%9F'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x108335950>,"{""message"":""NotFound""}",,235.902,1777606503.624442
gateway,/api/v1/coinbase/products/{product_id},GET,404.0,client_error,info,{},{'product_id': 'nil'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb05b10>,"{""message"":""NotFound""}",,246.578,1777606504.138335
gateway,/api/v1/coinbase/products/{product_id},GET,404.0,client_error,info,{},{'product_id': '%C3%BD%EC%BF%8E%F2%97%AF%84%F4%83%92%B1'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x108518490>,"{""message"":""NotFound""}",,240.23600000000002,1777606504.645347
gateway,/api/v1/coinbase/products/{product_id},GET,404.0,client_error,info,{},{'product_id': '%C3%88'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10c9cb090>,"{""message"":""NotFound""}",,295.299,1777606505.211661
gateway,/api/v1/coinbase/products/{product_id},GET,404.0,client_error,info,{},{'product_id': '3%06%C3%B0'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10c9faf50>,"{""message"":""NotFound""}",,240.468,1777606505.716844
gateway,/api/v1/coinbase/products/{product_id},GET,400.0,unexpected,medium,{},{'product_id': 'J%3F%F0%9D%96%86%00'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb04310>,"<html>
<head><title>400 Bad Request</title></head>
<body>
<center><h1>400 Bad Request</h1></center>
<hr><center>nginx/1.22.1</center>
</body>
</html>
","

1. Undocumented HTTP status code

    Received: 400
    Documented: 200, 404, 502

[400] Bad Request:

    `<html>
    <head><title>400 Bad Request</title></head>
    <body>
    <center><h1>400 Bad Request</h1></center>
    <hr><center>nginx/1.22.1</center>
    </body>
    </html>`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/coinbase/products/J%3F%F0%9D%96%86%00
",165.92499999999998,1777606506.1484108
gateway,/api/v1/coinbase/products/{product_id},GET,404.0,client_error,info,{},{'product_id': '%12E%F2%99%92%B9%F0%B1%94%8D%C2%A0J%10%C2%89%C2%9C%C2%8A%C2%8Dy%07%F3%8C%98%9D%F3%B8%9C%8D%F3%BA%89%8F'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x1082dc210>,"{""message"":""NotFound""}",,237.344,1777606506.651448
gateway,/api/v1/coinbase/products/{product_id},GET,404.0,client_error,info,{},{'product_id': '%06%3F%C2%9Ck%14%F2%89%AF%B3'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb07dd0>,"{""message"":""NotFound""}",,282.521,1777606507.19921
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,200.0,ok,info,{},{'product_id': 'BTC-USD'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10c9c86d0>,"{""ask"":""77209.6"",""bid"":""77209.59"",""volume"":""6197.9137288"",""trade_id"":1010947954,""price"":""77209.59"",""size"":""0.00000001"",""time"":""2026-05-01T03:35:06.756715131Z"",""rfq_volume"":""17.249909""}",,190.154,1777606507.656416
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '0'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x1083d35d0>,"{""message"":""NotFound""}",,251.24200000000002,1777606508.1819808
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '2'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb1d050>,"{""message"":""NotFound""}",,227.988,1777606508.6743731
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': 'bR%F0%B5%B6%ABK%C3%89%04%C2%814%03wTj%1A%C3%A1%F2%89%8A%B1f%C2%9F%C2%95%F1%A9%A4%B9%F0%B8%AB%B8'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb35990>,"{""message"":""NotFound""}",,250.716,1777606509.1932201
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%19%EF%AB%AE'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb9d6d0>,"{""message"":""NotFound""}",,262.579,1777606509.722116
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': 'J%C3%A4v%F2%AB%88%93%F3%B8%9D%8D%F1%BE%AF%BF'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb1e110>,"{""message"":""NotFound""}",,354.904,1777606510.344359
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,400.0,unexpected,medium,{},{'product_id': '%0F_%C2%8D%C2%93%C3%AA%F2%94%84%B3%C3%BDh%C3%BC%EB%90%94%C3%A5%F2%82%B6%BF%C3%A4%15%25r'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10c81d290>,"<html>
<head><title>400 Bad Request</title></head>
<body>
<center><h1>400 Bad Request</h1></center>
<hr><center>cloudflare</center>
</body>
</html>
","

1. Undocumented HTTP status code

    Received: 400
    Documented: 200, 404, 502

[400] Bad Request:

    `<html>
    <head><title>400 Bad Request</title></head>
    <body>
    <center><h1>400 Bad Request</h1></center>
    <hr><center>cloudflare</center>
    </body>
    </html>`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/coinbase/products/%0F_%C2%8D%C2%93%C3%AA%F2%94%84%B3%C3%BDh%C3%BC%EB%90%94%C3%A5%F2%82%B6%BF%C3%A4%15%25r/ticker
",199.13400000000001,1777606510.813857
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%C3%A3'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb36cd0>,"{""message"":""NotFound""}",,266.916,1777606511.343411
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%3C%F3%9C%A1%8D%C2%94%C2%A8%C2%AC%F0%AE%85%B1K%C2%A9'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb2a750>,"{""message"":""NotFound""}",,256.905,1777606511.86431
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': 'k%C2%BB%C2%B7%F3%86%8B%8C%F3%BC%BD%B2%C3%BC%F2%84%9C%90%04'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10c9dc650>,"{""message"":""NotFound""}",,248.39700000000002,1777606512.377103
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%7F%F0%AE%9F%AC%F3%90%86%9E%C3%89'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10c9f70d0>,"{""message"":""NotFound""}",,268.123,1777606512.915751
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%16%C3%84%C2%9As%F1%9C%8C%BD+%0C%C2%AB%C3%B2%C3%97%27%3C%C3%8F%F2%82%97%AE%7CM%C2%9A%16'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10c81d050>,"{""message"":""NotFound""}",,258.042,1777606513.437241
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%C2%8C%F2%B1%AC%B7a%F0%91%8E%8A'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10c9f4b50>,"{""message"":""NotFound""}",,230.533,1777606513.9371111
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%C2%BB%C3%84%F1%84%A7%8D'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb2b2d0>,"{""message"":""NotFound""}",,306.604,1777606514.5126889
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': 'K'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10c9d46d0>,"{""message"":""NotFound""}",,234.17499999999998,1777606515.0163698
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%F2%B0%B2%AD'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb1f090>,"{""message"":""NotFound""}",,221.609,1777606515.503375
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%F0%9F%8F%BB'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10869fe90>,"{""message"":""NotFound""}",,238.895,1777606516.0052412
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%C3%B7'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb36990>,"{""message"":""NotFound""}",,373.14799999999997,1777606516.646024
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%E0%B8%81%E0%B8%B2'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb2ad50>,"{""message"":""NotFound""}",,235.24800000000002,1777606517.152939
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': 'z%C3%9E%C2%B9'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb9e610>,"{""message"":""NotFound""}",,231.951,1777606517.655097
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%C3%ADr%F3%83%BA%BA%C2%B5'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb05f50>,"{""message"":""NotFound""}",,361.79699999999997,1777606518.2844648
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '-3'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb9e110>,"{""message"":""NotFound""}",,255.205,1777606518.8050182
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '-3'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10c81eb10>,"{""message"":""NotFound""}",,223.70000000000002,1777606519.297021
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%1F%C3%B2'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10c9dfc90>,"{""message"":""NotFound""}",,250.93599999999998,1777606519.8129458
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%22N%F0%A3%B0%B0%F3%99%AE%A2%0F%F2%94%96%AF_%5Cb%C2%AB%C2%9Fi%F2%89%B7%94U%C2%9A%E3%AF%B5%0F%C3%B5U%C3%AF%C2%A6%C2%B0%C2%99%C2%B3%26%F3%BB%A4%9F%C2%92'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10c9c8210>,"{""message"":""Route not found""}",,230.36499999999998,1777606520.314542
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%C3%B1%C2%8C%10%C3%B53'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb9e290>,"{""message"":""NotFound""}",,279.67199999999997,1777606520.861391
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%C3%89%E1%93%91%C2%BDX'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10c9b3710>,"{""message"":""NotFound""}",,297.685,1777606521.426157
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%C3%89%E1%93%91%C2%BDX'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb4fe50>,"{""message"":""NotFound""}",,215.06300000000002,1777606521.911349
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%C3%A1%C2%8A%C2%A0%C2%B4'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10c9f7610>,"{""message"":""NotFound""}",,260.089,1777606522.442317
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%F1%9F%94%B0gJ%C2%A4%C2%B8%3E%E6%B8%A6'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb4d4d0>,"{""message"":""NotFound""}",,250.612,1777606522.9645681
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': 'rW%C2%8D'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cba6690>,"{""message"":""NotFound""}",,357.773,1777606523.592074
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%EA%AC%A6'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb16150>,"{""message"":""NotFound""}",,243.29999999999998,1777606524.102616
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%C2%8E%F0%93%A2%AC'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x1079ddcd0>,"{""message"":""NotFound""}",,393.892,1777606524.76617
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%F4%85%B2%8C%26%28%EA%B8%B4'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb8ded0>,"{""message"":""NotFound""}",,328.151,1777606525.363105
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': 'Z%C3%8D2%3F%F3%B0%BD%AA'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cb8c910>,"{""message"":""NotFound""}",,257.793,1777606525.887937
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%C3%B1%C2%91%C2%97%1F%C3%AE%F1%86%9A%99'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10c824b90>,"{""message"":""NotFound""}",,255.64700000000002,1777606526.413884
gateway,/api/v1/coinbase/products/{product_id}/ticker,GET,404.0,client_error,info,{},{'product_id': '%C2%A3'},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10c9f2910>,"{""message"":""NotFound""}",,234.71200000000002,1777606526.917023
